StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Year,sex,latinx,Eth,1st-gen,i18n,Major,EPICS,WB_1,WB_2,WB_3,H_1,H_2,H_3,PA_1,PA_2,PA_3,PA_4,PA_5,ACA,Big6_1,Big6_2,Big6_3,Big6_4,Big6_5,Big6_6,PSN,PSV,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,NET_1,NET_2,NET_3,NET_4,NET_5,NET_6,NET_7,NET_8,NET_9,LSE_1,LSE_2,LSE_3,LSE_4,LSE_5,LSE_6,PER_1,PER_2,OPP_1,OPP_2,OPP_3,OPP_4,return_1,return_2,return_3,return_4,return_5,return_6,pandemic,Q1,Q2,Q3
2021-11-15 10:40:41,2021-11-15 10:46:34,0,128.211.185.214,100,352,1,2021-11-15 10:46:34,R_1guqglzFqnZDF30,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,2,5,2,3,1,2,4,1,2,2,2,3,3,2,5,3,5,"2,3,4,6,11",1,1,1,5,4,5,5,4,5,3,3,4,4,3,5,2,4,2,3,4,4,4,5,85,90,75,70,60,90,4,3,5,3,5,5,4,2,4,1,5,4,,,,
2021-11-15 10:47:32,2021-11-15 10:51:19,0,198.89.250.219,100,227,1,2021-11-15 10:51:19,R_etCpVh2imRcLD6V,,,,,40.4308013916015625,-87.228302001953125,anonymous,EN,2,1,2,5,1,3,1,2,1,3,5,4,1,3,4,4,4,2,4,"3,4",4,3,1,5,5,4,6,3,4,2,1,5,5,5,2,3,4,2,3,4,1,4,3,80,90,87,92,82,76,5,4,4,3,5,5,4,4,4,3,4,4,,,,
2021-11-15 10:53:53,2021-11-15 10:58:03,0,128.211.185.216,100,249,1,2021-11-15 10:58:03,R_3ET2cTP3RO7buhq,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,2,2,2,3,1,2,1,1,1,2,1,2,3,5,5,4,4,"3,4,11",4,1,4,5,3,4,2,5,4,2,2,4,3,4,4,4,4,4,2,5,4,4,2,76,85,83,87,88,83,3,3,4,2,3,4,2,2,4,1,4,4,,,,
2021-11-15 10:44:40,2021-11-15 11:00:27,0,128.210.106.57,100,947,1,2021-11-15 11:00:28,R_2Vq01sAZCYtIMhe,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,2,4,4,2,1,2,2,4,3,3,3,"3,4,9,11",4,4,3,1,1,1,2,1,3,3,1,1,2,4,4,2,3,3,4,4,5,4,4,44,50,37,57,19,29,4,4,4,5,4,3,,,,,,,,No,"Not right now, but once I get involved with them then they will have a positive influence on my personal well-being.","I don’t have any recommendations "
2021-11-15 10:55:12,2021-11-15 11:03:05,0,162.211.39.194,100,472,1,2021-11-15 11:03:06,R_rlHS2ZHzKPYF3Gx,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,1,5,2,3,8,2,4,1,4,3,4,3,3,3,4,3,4,"9,10",4,4,1,4,4,3,4,4,5,4,2,2,3,4,4,2,2,2,4,4,4,4,2,65,66,66,50,90,78,5,4,2,3,4,5,5,4,5,4,4,3,,,"Making friends through organizations ",
2021-11-15 10:58:16,2021-11-15 11:09:24,0,69.174.156.176,100,668,1,2021-11-15 11:09:25,R_2CwVNe2xEFATPOR,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,2,2,5,2,3,7,2,5,4,4,4,3,3,4,2,5,5,3,"2,6,8,10,11",4,4,4,5,5,5,3,5,4,2,2,5,5,4,4,4,4,5,3,4,2,4,2,70,60,60,75,70,70,4,4,5,4,4,5,5,4,5,4,4,4,,,,
2021-11-15 11:10:28,2021-11-15 11:15:13,0,162.211.39.194,100,284,1,2021-11-15 11:15:14,R_3hfHW5uFuAWBuID,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,3,2,2,2,3,6,2,2,1,1,1,1,3,2,5,5,2,5,"1,2,3,4,8,9,11",4,2,1,2,4,4,5,6,3,1,5,4,2,2,2,4,4,4,2,3,4,4,4,91,79,85,62,100,92,2,2,4,2,4,4,4,4,4,4,4,4,"Required lecture recordings and no required attendance ",,,
2021-11-15 11:07:02,2021-11-15 11:15:46,0,174.202.76.121,100,524,1,2021-11-15 11:15:47,R_2VvzOwrKKuSAzAR,,,,,39.6757049560546875,-86.06939697265625,anonymous,EN,1,1,2,5,2,3,11,2,3,4,4,3,3,3,3,3,4,4,3,,4,4,3,2,2,2,1,2,4,3,3,4,4,4,4,4,4,3,4,4,3,4,2,65,70,70,90,85,90,4,4,4,4,4,3,,,,,,,,Neither yes/no,Neither yes/no,
2021-11-15 11:13:50,2021-11-15 11:19:45,0,69.174.157.187,100,354,1,2021-11-15 11:19:45,R_1dadqbGmDgzywkE,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,5,2,3,15,2,1,1,3,1,1,1,3,5,5,3,5,"1,2,3,4,6,7",4,4,2,2,2,4,4,1,2,2,2,2,2,2,3,1,2,2,3,4,4,2,2,30,25,33,35,28,21,2,2,2,2,2,2,1,1,1,1,1,1,,,,
2021-11-15 11:15:12,2021-11-15 11:22:36,0,128.211.185.214,100,443,1,2021-11-15 11:22:36,R_2S8JKKK6s0Q6YB7,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,1,5,2,1,11,2,3,3,3,3,3,1,4,4,5,5,4,"1,3,4,6,8,10",4,4,2,2,2,3,2,5,4,3,3,3,4,4,5,4,4,3,3,4,4,3,3,92,78,77,74,87,75,2,2,4,4,4,4,,,,,,,,Allowed me to feel closer to achieving my goals.,Allows me to discover more interest and get closer to my passion for engineering.,Providing more resources for students to interact with their professors in large classes so that they can give them feedback.
2021-11-15 11:20:50,2021-11-15 11:27:01,0,69.174.156.133,100,371,1,2021-11-15 11:27:01,R_3LgLBwsMHbqeDr5,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,"11,19",2,4,3,4,4,3,3,4,3,4,3,4,"1,2,3,4,7,11",2,2,3,1,2,3,3,4,4,4,2,3,4,5,5,4,4,4,3,5,2,3,2,81,84,70,83,65,80,3,3,5,4,4,4,,,,,,,,"They push me to work hard. ","They make me get involved with more people on campus. ","Offer more help sessions and mentoring to ensure that students are getting the best experience and not struggling and contemplating changing their major. "
2021-11-15 11:21:07,2021-11-15 11:28:45,0,128.211.185.211,100,458,1,2021-11-15 11:28:46,R_2b14Q8Omnys8J67,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,5,1,3,"11,5",2,2,1,2,4,1,1,1,5,5,3,5,"1,3,4,6,7,11",4,2,3,1,2,1,5,3,2,3,4,2,2,3,4,1,1,2,3,3,4,3,4,56,41,54,86,19,1,2,2,4,2,3,3,4,4,1,2,2,3,"Synchronous lectures, so there is a choice to attend at that time virtually or in person. ",,,"Being more forgiving. Purdue Engineering is difficult and it often feels that when you have a bad week, it will effect your whole semester due to harsh grading and feeling like you are only one person in a crowd, rather than a student. "
2021-11-15 11:19:40,2021-11-15 11:29:41,0,128.210.107.130,100,600,1,2021-11-15 11:29:42,R_2EGdHAaM3LaZv2a,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,2,2,3,14,2,4,1,3,3,4,4,3,3,5,3,4,"3,4,7,10",5,4,4,4,1,4,6,2,5,4,2,3,4,5,4,4,3,2,5,5,2,5,1,40,49,26,23,71,82,5,5,5,3,4,3,5,3,3,5,5,4,Posting class notes on brightspace to make it easier to follow along and catch up if you miss a class or two,No,Dance team helps my physical well being,
2021-11-15 11:26:37,2021-11-15 11:33:53,0,128.210.106.84,100,435,1,2021-11-15 11:33:53,R_1MYVMkYvAwepIaw,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,,,,,,,,,2,3,4,2,4,1,3,3,4,4,4,"3,6,7,11",4,4,2,2,1,1,,,3,2,3,1,2,3,4,2,3,3,3,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,
2021-11-15 11:30:54,2021-11-15 11:36:34,0,128.211.185.215,100,339,1,2021-11-15 11:36:34,R_1CgxgcjAXTWVBoQ,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,3,1,2,3,3,3,3,3,3,3,4,"2,3,4,6,9,10",2,4,4,1,1,2,2,3,4,3,3,2,4,3,3,3,3,2,3,4,4,3,3,70,38,48,52,37,60,5,5,4,4,2,4,,,,,,,,Being able to restart from high school has helped me with communication and people skills,My clubs help me to help others and explore interests,Not sure
2021-11-15 11:21:16,2021-11-15 11:41:47,0,98.223.101.110,100,1231,1,2021-11-15 11:41:48,R_PHEHDdSONF6geC5,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,2,5,2,3,4,2,2,1,2,2,1,2,3,5,5,4,5,"3,4,6,8",1,1,2,5,5,3,5,5,4,4,4,4,4,4,4,1,1,1,1,4,5,1,5,81,81,81,80,80,81,4,2,2,1,1,4,4,4,4,4,4,2,recorded lectures,,,
2021-11-15 11:38:18,2021-11-15 11:42:30,0,128.210.106.81,100,252,1,2021-11-15 11:42:30,R_3fOcWgg1BOi3vdl,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,5,2,3,15,2,3,2,2,3,1,1,3,4,4,3,4,"1,2,3,4,8,11",4,3,4,4,2,4,3,4,4,4,3,2,4,4,3,3,3,1,3,3,4,2,4,83,70,79,93,57,59,4,3,4,4,4,4,4,3,3,4,4,4,,,,
2021-11-15 11:57:50,2021-11-15 12:02:44,0,68.51.53.222,100,293,1,2021-11-15 12:02:44,R_CgAwdT64ynjTLeV,,,,,40.3227996826171875,-86.88809967041015625,anonymous,EN,3,1,2,5,2,3,6,2,4,2,4,3,1,3,3,3,4,3,4,"3,8,9",2,2,2,3,4,2,3,1,3,3,3,2,4,3,4,3,5,5,4,5,4,4,4,70,84,76,75,75,75,4,4,4,3,4,4,3,2,2,4,3,2,"p/np, increased deadlines to drop a course",,,
2021-11-15 07:58:25,2021-11-15 12:04:43,0,73.103.37.82,100,14777,1,2021-11-15 12:04:43,R_1IjfSL4QHKS4VEN,,,,,40.3990020751953125,-86.8574981689453125,anonymous,EN,3,1,1,6,1,3,5,2,1,1,3,2,1,2,2,4,4,2,5,"1,3,4,10",1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,2,2,1,2,2,5,1,5,8,15,3,21,5,15,4,3,2,3,3,3,3,3,1,2,2,1,,,,
2021-11-15 12:09:36,2021-11-15 12:17:50,0,128.211.185.214,100,494,1,2021-11-15 12:17:51,R_25GCRurg02YbPXi,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,4,4,4,4,2,2,4,1,5,5,4,"4,6",4,2,3,5,2,4,2,3,5,4,2,5,5,5,5,4,4,4,3,4,2,5,1,90,85,90,100,80,81,5,5,5,5,5,5,,,,,,,,Purdue has taught me how to hunker down and finish things I never thought I had the time to complete.,Student Organizations have given me a sense of belonging and allowed me to escape the stressful nature of my courses.,"Show more grace to your students, you don't know what they are going through and no teacher ever has the guts to step up and ask the simple question, ""are you doing alright?"""
2021-11-15 12:24:54,2021-11-15 12:34:58,0,128.210.107.84,100,604,1,2021-11-15 12:34:58,R_1lbr36e2bQzLxvE,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,2,4,4,4,4,4,3,4,2,4,4,3,,4,3,4,4,2,4,5,4,4,4,3,5,4,4,4,3,4,4,4,4,2,4,2,75,75,80,70,90,60,4,4,5,4,5,5,,,,,,,,No,"Yes, I love RUF. Some of my best friends are in RUF and I would not be thriving the way I am without them.",Make more meat/protein options in the dining halls. Make professors show map directions to where their office hours are.
2021-11-15 12:53:14,2021-11-15 12:58:10,0,128.210.106.73,100,295,1,2021-11-15 12:58:10,R_1Q3HOfyyjcLQHeY,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,2,2,5,3,1,2,4,2,4,3,3,"2,4",5,4,3,1,1,5,4,4,3,4,4,4,4,5,4,5,4,5,3,4,2,4,2,75,65,65,90,75,55,5,4,4,4,4,5,,,,,,,,,,
2021-11-15 13:04:50,2021-11-15 13:13:58,0,128.211.246.161,100,547,1,2021-11-15 13:13:58,R_1DTD88xlarHQD9g,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,5,1,3,16,2,2,1,3,2,2,1,3,5,5,2,5,"2,3,4,6",3,3,2,4,2,2,5,1,4,1,3,4,4,3,2,3,2,2,5,4,5,4,2,75,70,80,75,70,75,3,3,4,2,3,5,4,5,4,3,4,3,recorded lectures being posted online,No.,No.,Help keep students from falling behind in classes
2021-11-15 13:38:27,2021-11-15 13:42:34,0,128.210.107.81,100,246,1,2021-11-15 13:42:34,R_2dWnY8LGHQ1eKgP,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,2,2,1,6,2,1,1,3,2,1,1,2,4,5,3,4,"1,2,3,4,5,6,7,8,9,10,11",3,3,3,4,3,1,2,1,2,4,3,1,1,3,4,3,4,2,3,4,5,2,5,39,50,33,59,68,41,4,4,2,2,3,2,1,1,1,4,3,2,,,,
2021-11-15 13:34:39,2021-11-15 13:45:09,0,128.210.106.84,100,630,1,2021-11-15 13:45:10,R_efFdA6PULl0LPgt,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,5,2,3,1,2,4,2,4,3,2,1,3,5,5,5,4,"3,4,6",4,3,5,5,4,5,3,5,4,1,2,3,4,4,5,4,4,3,4,4,4,5,2,80,79,91,90,82,88,4,4,4,2,4,5,4,2,4,4,5,4,High-quality lecture recordings. Not having access to these now makes it very difficult to accommodate for missing a class due to illness or mental health episodes.,,,More transparency across each department so that all of the major-specific exams don't fall on the same week.
2021-11-15 13:41:03,2021-11-15 13:45:25,0,69.174.156.82,100,261,1,2021-11-15 13:45:25,R_3nSjnbjdUXNGrDm,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,5,1,3,17,2,2,3,4,2,4,1,3,3,4,3,4,"3,6,7,11",4,4,4,1,1,1,1,1,4,2,3,2,2,4,4,2,3,2,3,4,3,2,4,50,80,59,60,60,30,3,3,3,3,3,3,4,3,3,4,4,4,Recorded Lectures,,,
2021-11-15 13:49:53,2021-11-15 13:54:33,0,128.211.185.215,100,280,1,2021-11-15 13:54:33,R_UVWlBRgNCBjYZMJ,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,2,4,2,2,4,4,3,4,2,4,5,4,4,5,5,2,1,1,5,5,5,4,4,1,4,5,4,4,4,5,3,4,4,2,5,1,97,76,83,62,68,56,4,4,4,4,4,4,,,,,,,,,,
2021-11-15 14:26:20,2021-11-15 14:33:11,0,72.12.216.135,100,411,1,2021-11-15 14:33:11,R_3DuNuJ3iVNKpTi1,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,3,2,5,2,3,1,2,1,2,1,2,1,2,2,5,5,3,5,"2,3,4,6",5,5,3,4,2,5,6,5,4,4,3,3,3,4,5,4,3,5,5,4,4,4,2,65,81,73,49,93,64,4,3,5,3,5,5,4,4,4,4,4,4,flexible due dates :3,no,I'm in three Dance Division clubs and I think I'd be doing a lot worse without them,Make mental health more of a priority
2021-11-15 14:36:24,2021-11-15 14:45:15,0,128.210.106.76,100,530,1,2021-11-15 14:45:15,R_3P6VeZbTXVsRd5W,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,5,2,3,5,2,1,2,4,1,1,4,3,5,5,3,4,"1,2,3,4,5,7,11",2,1,2,3,2,5,2,4,3,3,3,3,2,4,4,4,4,4,1,4,3,3,3,70,70,70,70,100,70,3,2,3,3,3,3,4,5,4,3,5,4,,,,
2021-11-15 14:31:49,2021-11-15 15:00:08,0,128.210.106.65,100,1698,1,2021-11-15 15:00:08,R_3PayDcGPo1N9DId,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,"3,5",2,3,11,2,3,2,1,3,2,1,3,2,4,3,3,"2,3,6",1,1,2,2,3,4,4,1,4,2,2,4,3,5,4,4,3,3,3,4,2,5,2,69,63,63,84,54,87,3,3,5,5,5,5,,,,,,,,"Not yet, I am still very new here. ","Yes. I joined delta sigma phi this last semester and am very happy about it. ","Make 131 not a flip classroom. Don't force students to take the schedule 'taking next semester. Since I want aerospace, I need to take calc 2 physics computer science engineering 132 and a communications class. For my first year at college, that is enough. "
2021-11-15 14:59:37,2021-11-15 15:15:40,0,128.210.106.65,100,963,1,2021-11-15 15:15:40,R_3CVHi4CcSiQCH81,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,6,1,3,11,2,2,2,5,1,1,1,3,4,5,4,4,"1,2,3,4,6",5,3,4,4,1,4,3,1,4,3,1,3,2,5,4,3,5,4,3,5,4,4,4,78,57,31,100,62,89,5,5,4,4,4,2,,,,,,,,"They have given me a sense of purpose and a community to talk to however I feel out of place often because asking for help often makes me feel belittled and dumb. ",Yes. Horizons has greatly helped me acclimate to bring a college student.,"Be conscious of students health and well-being. Have more office hours and SI for classes with thousands of students and promote better student wellbeing ideas. "
2021-11-15 15:18:04,2021-11-15 15:28:38,0,69.174.152.19,100,633,1,2021-11-15 15:28:39,R_2VKHIMlVKFMtGMF,,,,,40.3990020751953125,-86.8574981689453125,anonymous,EN,1,3,2,5,2,3,11,2,4,4,4,3,1,2,3,4,4,2,4,"3,4,6",5,4,4,1,4,3,3,4,5,4,1,3,4,5,1,4,3,2,4,5,4,5,1,75,60,50,90,65,75,4,2,5,4,4,4,,,,,,,,"I feel more comfortable and confident in my plan to become an engineer, which has calmed some of my nerves about my future.",The dance group that I am in is very supportive and has provided a safe outlet for stress and creativity.,"First year engineering teams should have the opportunity to make more honest critiques of teammates through more confidential reflection directly to the professor; if there are problems in the group and team members who are not willing to listen, giving feedback about what is not working could make things worse for the remaining projects."
2021-11-15 15:24:59,2021-11-15 15:29:43,0,128.211.185.212,100,283,1,2021-11-15 15:29:43,R_2rCHMv9Codgod6o,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,1,3,3,3,2,3,3,3,3,4,3,4,"2,3",2,3,2,3,1,3,1,4,2,2,2,2,2,3,4,3,3,2,3,4,4,3,2,63,76,80,67,41,32,3,3,3,3,4,2,,,,,,,,,,
2021-11-15 15:28:36,2021-11-15 15:34:21,0,128.211.185.214,100,345,1,2021-11-15 15:34:21,R_1gOX8PhbHpQ2F6G,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,1,4,2,4,2,4,3,4,4,4,4,4,"2,3",4,4,4,4,3,4,5,4,4,4,2,5,5,4,4,4,4,4,4,4,2,4,2,59,90,74,92,92,96,4,4,5,4,4,4,,,,,,,,keeps me busy which keeps my well being up,"keeps me active ","More mental health resources that are actually helpful "
2021-11-15 15:30:20,2021-11-15 15:36:57,0,128.211.185.214,100,396,1,2021-11-15 15:36:57,R_21FExfWN9jLrI72,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,2,4,5,5,4,1,3,4,2,5,4,5,"3,4",4,3,1,1,1,2,2,4,5,3,4,2,4,5,5,3,4,3,4,4,1,5,2,86,86,93,81,59,67,4,4,4,4,3,3,,,,,,,,No,"The Purdue Student Organizations have helped my personal well-being by providing me with opportunities to become more engaged with my fellow peers. ","I would recommend having more help resources and making information about these resources more widely available. "
2021-11-15 15:29:55,2021-11-15 15:37:59,0,98.223.105.102,100,484,1,2021-11-15 15:38:00,R_2rlakh4orBDrGWC,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,1,3,11,2,3,1,3,1,1,1,3,3,5,4,5,"1,2,3,4,6",5,2,4,2,1,5,2,4,5,2,3,4,4,2,5,5,4,5,3,4,4,4,3,75,70,83,83,54,40,4,4,3,2,5,5,,,,,,,,"No, not really, I changed my major because I felt miserable.","For sure, Alpha Phi Omega and the support from my fellow brothers have helped me so much. They are a strong, kind, and caring support system that I would be lost without. I am very sad that Purdue is taking away our office though, which has become one of the biggest safe places for me on campus.","Time, not completely slamming them with work and not making exams back to back. I feel like the engineering program is made to break people and make sure they do not get enough sleep. The curriculum is a lot coming from a first-year who came from a very small high school. "
2021-11-15 15:38:31,2021-11-15 15:43:38,0,128.210.106.57,100,307,1,2021-11-15 15:43:39,R_qD5BoExB87nELwB,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,5,2,3,9,2,3,4,4,4,3,3,3,3,3,4,3,"3,4,6",5,4,4,5,5,3,4,5,4,3,2,3,4,5,5,4,5,3,5,4,4,4,3,100,100,100,100,100,100,4,3,5,5,5,5,5,5,3,4,5,5,,,,
2021-11-15 15:41:16,2021-11-15 15:45:06,0,128.211.185.210,100,229,1,2021-11-15 15:45:06,R_2aRn2FY0XIIILD6,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,2,2,3,6,2,4,4,4,3,2,2,3,2,4,4,4,"3,7,9",4,4,4,2,3,3,3,4,4,3,2,4,4,5,4,4,4,3,4,4,3,4,3,87,59,62,66,83,58,4,4,4,4,3,4,5,3,4,4,3,4,,,,
2021-11-15 15:35:34,2021-11-15 15:47:14,0,173.230.6.16,100,699,1,2021-11-15 15:47:15,R_1DBWD4Jrs5uLOrx,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,"11,6",2,2,3,4,3,2,2,3,4,4,3,4,"3,4,7,9",2,2,2,1,1,3,2,4,4,2,4,2,4,3,4,3,2,2,4,4,4,4,2,62,55,28,30,20,21,4,3,4,2,4,4,,,,,,,,No it’s just stressful lol,,My ENGR 131 teacher just says “sleep well” and “recharge” but assigns work with crappy teams and has class at 7:30.
2021-11-15 15:53:15,2021-11-15 16:03:02,0,173.230.58.21,100,586,1,2021-11-15 16:03:02,R_1r6RkuDkcjCa6MG,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,5,2,3,4,2,3,2,4,2,1,2,3,4,5,2,4,"1,2,3,4,8,9,11",5,2,2,5,1,4,3,5,1,2,2,2,2,4,4,3,3,4,2,4,4,3,2,59,70,61,67,94,70,4,4,4,2,2,4,4,2,4,2,4,3,Recorded lectures,No,No,More support and better professors that care about us
2021-11-15 15:51:38,2021-11-15 16:04:05,0,173.230.58.25,100,746,1,2021-11-15 16:04:05,R_2f6SHjmQOKFg2jM,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,2,1,3,16,2,2,2,4,2,2,2,3,4,4,3,3,"3,8,11",2,2,2,4,2,4,3,3,4,2,1,2,2,3,4,2,2,4,2,2,4,4,4,83,78,89,78,80,84,4,3,4,3,3,4,3,4,2,2,2,2,Online Lectures,No,No,Less course loads
2021-11-15 15:55:53,2021-11-15 16:04:21,0,128.211.185.214,100,508,1,2021-11-15 16:04:21,R_3FLl7MtX3v9sh0t,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,2,2,3,11,2,2,3,4,5,3,4,4,2,4,2,3,"1,3",4,3,2,2,1,1,3,3,3,2,2,5,4,4,4,3,4,2,4,5,2,4,1,75,75,30,55,70,70,4,4,3,4,3,3,,,,,,,,I can only remember times when the assignments I got from Engineering class made me stressful.,Have not been involved that actively in student organizations.,Hold more help sessions with assignments.
2021-11-15 16:19:54,2021-11-15 16:27:46,0,128.211.185.213,100,471,1,2021-11-15 16:27:46,R_2347IEl2RQkFRTf,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,5,2,3,4,2,3,3,5,4,2,2,4,2,4,2,4,7,4,3,2,1,1,1,2,2,2,3,2,2,3,4,4,3,4,4,4,4,3,4,1,10,10,10,50,10,10,3,3,4,4,3,3,4,4,5,5,4,4,,,,
2021-11-15 16:33:15,2021-11-15 16:38:47,0,128.211.185.213,100,331,1,2021-11-15 16:38:47,R_d423mZaZy1m1gJj,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,5,2,3,11,2,5,4,4,4,2,3,3,2,4,4,4,"2,4,6,7,10",5,5,4,2,2,4,5,4,4,4,2,3,5,5,4,2,3,4,5,4,4,5,2,88,90,85,79,90,96,4,3,4,4,5,5,,,,,,,,It has helped me become a lot more organized in my personal and academic life.,,
2021-11-15 16:39:18,2021-11-15 16:42:55,0,128.211.185.213,100,216,1,2021-11-15 16:42:55,R_w6sE7n7DWtSlalr,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,5,2,3,11,2,5,4,4,3,2,3,3,2,5,4,4,"4,6,7",5,5,4,2,2,4,5,4,4,4,2,4,5,5,4,3,4,3,5,4,4,5,2,87,81,86,85,95,85,4,3,5,4,5,4,,,,,,,,It has helped me become more organized in my personal and academic life.,,
2021-11-15 16:41:31,2021-11-15 16:47:46,0,69.174.156.182,100,374,1,2021-11-15 16:47:46,R_yUxMLKNxK0yV0pb,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,2,1,3,18,2,3,4,3,2,1,1,4,4,5,4,4,"1,3,4,6,7,8",5,4,3,5,2,2,1,4,3,3,4,3,3,4,4,4,3,4,4,4,4,4,2,64,62,70,75,42,80,4,3,4,4,4,4,4,2,4,5,3,4,,,,
2021-11-15 16:47:54,2021-11-15 16:51:21,0,69.174.156.182,100,207,1,2021-11-15 16:51:22,R_2sSWUXV2W6kz3Ue,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,2,1,3,18,2,3,4,4,2,1,1,4,4,4,4,4,"1,2,3,4,6,7,8",5,4,3,5,2,2,2,4,3,3,2,3,3,4,4,4,2,2,4,4,4,4,3,60,63,43,62,64,74,4,4,4,4,4,4,4,2,5,4,4,4,,,,
2021-11-15 16:52:37,2021-11-15 16:59:01,0,128.210.107.81,100,384,1,2021-11-15 16:59:02,R_1pzgHwSKlCeswtF,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,2,1,3,12,2,2,3,5,3,2,2,3,4,5,3,4,"2,3,5,6,7,8,9,10,11",4,3,2,4,3,2,2,2,3,3,3,2,3,4,4,4,4,4,3,2,5,3,3,51,80,80,60,40,20,3,4,3,4,3,3,4,4,3,4,4,4,,N/A,N/A,N/A
2021-11-15 16:52:49,2021-11-15 16:59:02,0,107.77.206.230,100,372,1,2021-11-15 16:59:02,R_1prgviqi4dAOmqw,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,3,1,2,"2,3",1,3,18,2,4,2,4,4,4,3,3,3,4,4,2,,5,3,5,2,5,4,2,2,4,3,2,3,5,4,5,4,4,3,3,4,2,4,2,73,48,54,68,38,80,3,3,5,5,5,5,4,3,3,3,5,4,"Online exams ",N/A,N/A,N/A
2021-11-15 17:41:01,2021-11-15 17:48:43,0,128.211.185.210,100,461,1,2021-11-15 17:48:43,R_cTmTYwDKegyZR3H,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,1,"2,5",2,3,11,2,3,2,4,1,1,1,3,3,3,3,4,"3,6,9,10",3,2,1,1,1,5,2,3,2,1,1,1,2,3,3,4,3,5,3,3,3,3,3,50,94,92,100,73,100,5,5,2,2,2,2,,,,,,,,no,"yes - sorority ",check in on students and communicate resources they can use to seek help if needed
2021-11-15 17:58:09,2021-11-15 18:04:22,0,174.202.39.57,100,373,1,2021-11-15 18:04:22,R_WdOngGkkokP8reN,,,,,39.776397705078125,-86.107696533203125,anonymous,EN,1,2,2,5,2,3,"11,19",2,3,3,4,4,3,2,3,3,3,3,3,"2,3,4,6,8,9,11",3,3,3,3,3,3,6,5,4,3,1,4,4,4,3,3,3,3,3,3,3,3,3,80,80,80,80,50,65,4,4,4,3,3,4,,,,,,,,N/A,N/A,Have the grading between classes be more similar in regards to the harshness of grading.
